timestamp, ts, flux_upper_limits, fit_tolerance, fit_convergence
292723201, 0.05, 1.63e-08, 1e-08, 102
313459201, 0.8, 1.52e-08, 1e-08, 0
323827201, 0.57, 1.62e-08, 1e-08, 0
336787201, 0.72, 1.88e-08, 1e-08, 1
349747201, 0.94, 1.26e-08, 1e-08, 0
378259201, 0.97, 2.09e-08, 1e-08, 102
386035201, 0.0, 1.32e-08, 1e-08, 102
544147201, 0.0, 2.21e-07, 1e-08, 0
567475201, 0.0, 1.35e-08, 1e-08, 102
570067201, -0.01, 6.59e-09, 1e-08, 0
575251201, 0.17, 1.92e-08, 1e-08, 1
580435201, 0.0, 1.44e-08, 1e-08, 102
590803201, 0.0, 1.5e-08, 1e-08, 102
593395201, 0.0, 1.48e-08, 1e-08, 102
